700	100	255	100	349598.718750	14961.011719	199722.046875	0 //바이런마을 야생드라코
700	100	255	100	350441.218750	15801.576172	202784.734375	0 //바이런마을 야생드라코
700	100	255	100	349967.000000	16045.503906	204309.359375	0 //바이런마을 야생드라코
700	100	255	100	348709.687500	15416.967773	202956.796875	0 //바이런마을 야생드라코
700	100	255	100	349738.125000	15717.074219	203222.625000	0 //바이런마을 야생드라코
700	100	255	100	350786.781250	16523.171875	206468.484375	0 //바이런마을 야생드라코
700	100	255	100	349412.718750	16498.787109	207116.265625	0 //바이런마을 야생드라코
700	100	255	100	349229.781250	16125.259766	205635.015625	0 //바이런마을 야생드라코
700	100	255	100	354787.281250	16639.988281	207615.687500	0 //바이런마을 야생드라코
700	100	255	100	353707.250000	16639.998047	207315.890625	0 //바이런마을 야생드라코
700	100	255	100	353370.312500	15831.750000	194202.125000	0 //바이런마을 야생드라코
700	100	255	100	355437.000000	16455.359375	192644.421875	0 //바이런마을 야생드라코
700	100	255	100	353656.000000	15995.330078	192503.515625	0 //바이런마을 야생드라코
700	100	255	100	354117.843750	16040.314453	193783.156250	0 //바이런마을 야생드라코
700	100	255	100	352131.125000	15416.074219	190717.484375	0 //바이런마을 야생드라코
700	100	255	100	354192.343750	16015.083984	190482.390625	0 //바이런마을 야생드라코
700	100	255	100	350649.187500	15217.990234	192281.343750	0 //바이런마을 야생드라코
700	100	255	100	349814.875000	15020.818359	194423.328125	0 //바이런마을 야생드라코
700	100	255	100	347654.437500	14612.445313	198371.937500	0 //바이런마을 야생드라코
700	100	255	100	347120.468750	14685.669922	200283.390625	0 //바이런마을 야생드라코
700	100	255	100	348288.281250	14766.306641	199939.156250	0 //바이런마을 야생드라코
700	100	255	100	364238.781250	16349.318359	195340.015625	0 //바이런마을 야생드라코
700	100	255	100	364667.750000	16563.468750	193100.515625	0 //바이런마을 야생드라코
700	100	255	100	363142.375000	16640.962891	192826.843750	0 //바이런마을 야생드라코
700	100	255	100	363990.000000	16551.955078	193909.500000	0 //바이런마을 야생드라코
700	100	255	100	364152.437500	16707.611328	190127.828125	0 //바이런마을 야생드라코
700	100	255	100	361942.687500	16640.273438	190193.500000	0 //바이런마을 야생드라코
700	100	255	100	362704.875000	16641.580078	188660.187500	0 //바이런마을 야생드라코
700	100	255	100	362849.593750	16649.074219	189573.843750	0 //바이런마을 야생드라코
700	100	255	100	361417.000000	16628.054688	195413.609375	0 //바이런마을 야생드라코
700	100	255	100	359735.156250	16640.000000	195473.890625	0 //바이런마을 야생드라코
700	100	255	100	360919.781250	16640.000000	193416.875000	0 //바이런마을 야생드라코
700	100	255	100	360711.093750	16640.000000	194517.609375	0 //바이런마을 야생드라코
700	100	255	100	360502.281250	16640.001953	191291.093750	0 //바이런마을 야생드라코
700	100	255	100	360723.031250	16640.337891	189326.656250	0 //바이런마을 야생드라코
700	100	255	100	358626.187500	16640.000000	189422.687500	0 //바이런마을 야생드라코
700	100	255	100	358646.281250	16640.001953	191480.000000	0 //바이런마을 야생드라코
700	100	255	100	359647.218750	16639.996094	190438.656250	0 //바이런마을 야생드라코
642	20	255	20	400499.562500	18974.070313	103894.375000	0 //로덴마을 <문지기>/n오튼
643	20	255	20	401657.593750	19004.960938	103973.734375	0 //로덴마을 <문지기>/n호건
419	20	255	20	400149.156250	19533.646484	103414.757813	0 //애쉬번가드 활경비1
419	20	255	20	401626.718750	19533.289063	104951.062500	0 //애쉬번가드 활경비1
743	255	255	5	193992.671875	23816.207031	107675.468750	1 //이름없음 <촌장>n코로
746	255	255	5	193198.546875	23938.304688	108235.632813	0 //이름없음 <로덴>/n게시판
752	255	255	5	190043.953125	23680.982422	105372.078125	1 //이름없음 <순간이동조종사>/n파스파
750	255	255	5	196135.765625	23949.101563	103810.734375	1 //이름없음 <무구상인>/n루우
751	255	255	5	186368.265625	24196.597656	100174.414063	1 //이름없음 <잡화상인>/n카인
748	255	255	5	192738.921875	24179.826172	99709.148438	1 //이름없음 <보석
747	255	255	5	195906.750000	23865.716797	105213.937500	1 //이름없음 <창고지기>/n잼머
749	255	255	5	185408.906250	23953.023438	101148.632813	1 //이름없음 <골동품상>/n로이
680	255	255	5	194658.953125	23833.265625	107115.062500	0 //바이런마을 <PC방>/n도우미
252	255	255	5	190424.609375	23478.673828	106102.343750	1 //애쉬번마을 <이벤트>/n안내원
756	255	255	85	199898.000000	24591.078125	94410.257813	1 //이름없음 리
757	255	255	5	184424.171875	23846.160156	102505.093750	0 //이름없음 수잔
755	255	255	5	194097.578125	23957.779297	101733.695313	0 //이름없음 라마
753	255	255	5	188628.875000	23478.642578	104485.093750	0 //이름없음 사루나
754	255	255	85	203641.578125	24590.968750	95860.656250	1 //이름없음 칸다루
761	255	255	0	183835.406250	22972.583984	114322.203125	0 //이름없음 <경비병>/n세키
760	255	255	0	186338.484375	22979.945313	114860.953125	0 //이름없음 <경비병>/n코이
759	255	255	0	206689.562500	23802.593750	87870.796875	0 //이름없음 <경비병>/n빌로
758	255	255	5	189380.984375	23939.064453	97728.687500	1 //이름없음 <경비병>/n다루
763	255	255	55	1023712.875000	28526.716797	525170.187500	0 //이름없음 <문지기>/n찰시
762	255	255	55	1024355.875000	28651.943359	523593.062500	0 //이름없음 <문지기>/n기드
419	255	255	55	1023718.812500	28881.554688	524831.125000	0 //애쉬번가드 활경비병
419	255	255	55	1024360.187500	28881.515625	524801.000000	0 //애쉬번가드 활경비병
419	255	255	55	1023017.625000	29457.191406	524082.218750	0 //애쉬번가드 활경비병
419	255	255	55	1022692.375000	29453.964844	524096.437500	0 //애쉬번가드 활경비병
419	255	255	55	1024976.812500	29452.900391	524043.093750	0 //애쉬번가드 활경비병
419	255	255	55	1025292.250000	29456.001953	524029.437500	0 //애쉬번가드 활경비병
419	255	255	55	1025990.937500	29462.054688	523526.281250	0 //애쉬번가드 활경비병
419	255	255	55	1022099.937500	29470.976563	523604.218750	0 //애쉬번가드 활경비병
419	255	255	55	1021674.187500	29457.568359	522710.000000	0 //애쉬번가드 활경비병
419	255	255	55	1021655.500000	29453.912109	522065.187500	0 //애쉬번가드 활경비병
419	255	255	55	1026342.625000	29459.621094	522566.562500	0 //애쉬번가드 활경비병
419	255	255	55	1026321.375000	29455.939453	521877.062500	0 //애쉬번가드 활경비병
419	255	255	55	1023115.500000	29837.255859	518068.781250	0 //애쉬번가드 활경비병
419	255	255	55	1023964.687500	29837.031250	518058.875000	0 //애쉬번가드 활경비병
419	255	255	55	1024831.687500	29837.029297	518047.031250	0 //애쉬번가드 활경비병
356	20	255	255	719995.812500	12827.409180	57661.210938	1 //기네아섬 <잡화상>/n올센
342	20	255	255	721498.937500	12514.477539	60372.550781	1 //기네아섬 <마법사>/n율리아
355	20	255	255	716753.437500	12880.527344	61061.855469	1 //기네아섬 <무구상인>/n모리스
357	20	255	255	727478.062500	12145.688477	61866.515625	1 //기네아섬 <선원>/n쿡
680	20	255	255	721518.562500	12511.144531	60759.699219	0 //바이런마을 <PC방>/n도우미
337	20	255	255	726418.500000	12108.773438	61344.582031	1 //기네아섬 <초보
354	20	255	255	721508.437500	12507.111328	61279.042969	1 //기네아섬 <늙은
387	20	255	255	723831.875000	12127.916992	64639.992188	0 //기네아섬 아마스
388	20	255	255	723020.062500	12487.906250	59654.027344	0 //기네아섬 버논
338	20	255	255	721684.937500	12516.522461	59004.144531	0 //기네아섬 로
385	20	255	255	720756.312500	12513.093750	59763.792969	0 //기네아섬 엘버스
341	20	255	255	716270.562500	12885.650391	57252.175781	0 //기네아섬 오스왈트
383	20	255	255	716761.937500	12901.160156	59207.847656	0 //기네아섬 아코스타
379	20	255	255	725694.937500	12200.572266	57882.972656	0 //기네아섬 레이커
381	20	255	255	726484.937500	12126.239258	59986.765625	0 //기네아섬 무어
374	20	255	255	721425.000000	12087.510742	65303.960938	0 //기네아섬 모이어
384	20	255	255	719307.687500	12850.248047	57670.707031	0 //기네아섬 레아
376	20	255	255	718284.625000	12866.721680	58049.648438	0 //기네아섬 마비
375	20	255	255	717030.562500	12876.318359	65476.792969	0 //기네아섬 마누엘
377	20	255	255	717209.125000	12885.015625	62439.699219	0 //기네아섬 리디
378	20	255	255	720740.687500	12515.591797	60331.925781	1 //기네아섬 램킨
382	20	255	255	717419.625000	12873.270508	61391.054688	1 //기네아섬 바튼
339	0	255	255	685533.875000	14096.698242	83581.000000	1 //기네아섬 베니스터
386	20	255	255	723494.437500	12493.914063	60295.339844	1 //기네아섬 알로마
345	20	255	255	719489.750000	12839.488281	58403.722656	1 //기네아섬 올리비아
351	20	255	255	712838.687500	12780.551758	56012.687500	0 //기네아섬 <경비병>/n켈리
350	20	255	255	712956.500000	12776.937500	66549.484375	0 //기네아섬 <경비병>/n워스턴
349	70	255	255	702220.625000	16853.238281	7617.918945	1 //기네아섬 <경비병>/n하워드
353	50	255	255	685002.687500	13870.694336	86827.289063	1 //기네아섬 <경비병>/n클레이튼
757	255	255	5	184424.171875	23846.160156	102505.093750	0 //이름없음 수잔
755	255	255	5	194097.578125	23957.779297	101733.695313	0 //이름없음 라마
346	80	255	255	691585.812500	19891.873047	52747.507813	0 //기네아섬 카펜터
344	50	255	255	669817.750000	12204.291992	96539.109375	0 //기네아섬 제노비아
344	70	255	255	704580.687500	16728.550781	12307.498047	0 //기네아섬 제노비아
352	0	255	255	705746.562500	12843.417969	51793.609375	1 //기네아섬 월터
343	0	255	255	685440.000000	14011.122070	79788.296875	1 //기네아섬 페니
372	0	255	255	708431.937500	12780.324219	70362.500000	1 //기네아섬 포스트
340	0	255	255	696062.812500	13584.917969	42930.000000	1 //기네아섬 폰슨
884	230	240	220	17708.990234	29548.345703	248017.015625	0 //블랙랜드가드 <텔레포터>/n엘프
889	210	240	220	11463.914063	14175.279297	491769.843750	0 //블랙랜드가드 <창고지기>/n빈스
890	210	240	220	11078.208008	14150.000000	490756.375000	0 //블랙랜드가드 <상인>/n에르메스
900	210	240	220	16492.386719	14223.450195	485973.218750	0 //블랙랜드가드 <텔레포터>/n엘프
424	210	240	220	20629.039063	14168.569336	485442.593750	0 //블랙랜드가드 <전진기지
426	210	240	220	16686.849609	14168.851563	482055.125000	0 //블랙랜드가드 <전진기지
902	210	240	220	11057.341797	14149.193359	490160.187500	0 //블랙랜드가드 <잡화상인>/n스투논
893	210	240	220	15666.077148	14089.063477	491007.562500	0 //블랙랜드가드 한스
892	210	240	220	13983.646484	14161.533203	489743.437500	0 //블랙랜드가드 빌리
891	200	240	220	70588.179688	22144.023438	548206.937500	0 //블랙랜드가드 메르포메네
891	210	240	220	12069.854492	14141.777344	489826.937500	0 //블랙랜드가드 메르포메네
885	200	240	220	73114.257813	22056.283203	532285.750000	0 //블랙랜드가드 장의사
429	210	240	220	17490.455078	14046.158203	490578.343750	0 //블랙랜드가드 <전진기지
428	210	240	220	18714.271484	14109.279297	489513.593750	0 //블랙랜드가드 <전진기지
427	210	240	220	12726.838867	14156.712891	487570.312500	0 //블랙랜드가드 <전진기지
425	210	240	220	14124.533203	14172.494141	492125.812500	0 //블랙랜드가드 <전진기지
887	210	240	220	12149.791992	14143.533203	489562.031250	0 //블랙랜드가드 메테오스
791	255	255	55	1023877.500000	29713.816406	514020.812500	0 //상점NPC <로덴성>/n상인
790	20	255	20	406092.375000	20822.527344	99249.648438	0 //상점NPC <바이런성>/n상인
789	20	20	255	124481.234375	24146.388672	275099.468750	0 //상점NPC <블랙랜드성>/n상인
788	255	40	40	395898.625000	16312.664063	332328.468750	0 //상점NPC <푸리에성>/n상인
770	255	100	100	332726.312500	18123.115234	241175.453125	0 //상점NPC <거미숲>/n스팟상인
771	255	60	60	390668.531250	17197.888672	275384.093750	0 //상점NPC <놀의
772	90	90	90	951981.625000	16976.433594	696863.750000	0 //상점NPC <화염의
773	20	20	20	956717.687500	14539.693359	68016.632813	0 //상점NPC <어두운
774	255	120	120	297719.906250	12364.908203	336195.343750	0 //상점NPC <머맨
775	255	130	130	275710.875000	16635.484375	231576.109375	0 //상점NPC <오크캠프>/n스팟상인
776	110	110	255	185166.250000	17341.296875	241024.562500	0 //상점NPC <코볼트캠프>/n스팟상인
777	170	170	170	1025157.875000	14027.737305	69438.656250	0 //상점NPC <흑룡의
778	120	120	255	196540.812500	16556.023438	148412.296875	0 //상점NPC <하피의
779	50	50	255	115544.757813	17183.695313	182274.328125	0 //상점NPC <질서의
780	80	80	255	162623.328125	17514.294922	324513.062500	0 //상점NPC <왕의
781	40	40	255	257731.718750	20059.966797	303056.500000	0 //상점NPC <혼돈의
782	60	255	60	396928.812500	25102.564453	193039.015625	0 //상점NPC <요정의
783	100	250	100	1096833.750000	13249.071289	701973.187500	0 //상점NPC <딱정벌레구덩이>/n스팟상인
784	70	255	70	473302.281250	22493.742188	133795.734375	0 //상점NPC <스톤
785	90	255	90	323217.625000	23155.011719	87338.500000	0 //상점NPC <하스트의
786	50	255	50	235506.984375	11333.013672	115421.406250	0 //상점NPC <고대도시
787	150	250	150	1149177.375000	14775.681641	75015.750000	0 //상점NPC <에기르의
